Date,MACD_3,MACD_signal_3,MACD_hist_3,MACD_6,MACD_signal_6,MACD_hist_6,MACD_9,MACD_signal_9,MACD_hist_9,MACD_12,MACD_signal_12,MACD_hist_12,MACD_18,MACD_signal_18,MACD_hist_18,MACD_24,MACD_signal_24,MACD_hist_24,MACD_30,MACD_signal_30,MACD_hist_30
2005-11-23,-0.4731434463132622,-0.5135038609852323,0.040360414671970046,-0.7838906265662953,-0.7410869853262378,-0.04280364124005742,-0.8735005123387172,-0.6607271297808678,-0.2127733825578494,-0.7896729513786998,-0.41837758610364784,-0.3712953652750519,-0.5008385695449196,0.0036045313041608226,-0.5044431008490804,-0.27241904962476227,0.209200559567499,-0.48161960919226127,-0.1281729548486048,0.2707947424114317,-0.3989676972600365
2005-11-25,-0.39874981850212343,-0.45612683974367785,0.057377021241554416,-0.7496833962332605,-0.7435431027282443,-0.006140293505016214,-0.8772719524550183,-0.7040360943156979,-0.1732358581393204,-0.819571487402472,-0.4800997247650054,-0.3394717626374666,-0.5517173840884677,-0.05485040715822113,-0.49686697693024656,-0.3259386634873085,0.16638942172311438,-0.49232808521042287,-0.17882631325150022,0.2417869323686619,-0.4206132456201621
2005-11-28,-0.13914088404321312,-0.2976338618934455,0.15849297785023236,-0.600856580993268,-0.7027755250896797,0.10191894409641167,-0.7936481836631302,-0.7219585121851844,-0.0716896714779458,-0.7795224121948401,-0.5261647536003646,-0.25335765859447545,-0.5545203861918626,-0.10744724705649918,-0.44707313913536345,-0.3434605632905203,0.12560142292202361,-0.4690619862125439,-0.20070437734365498,0.21323910593560919,-0.41394348327926417
2005-11-29,0.006602713367493962,-0.14551557426297576,0.15211828763046972,-0.477572426276728,-0.6384317825716935,0.1608593562949655,-0.7150979429423394,-0.7205863983366154,0.005488455394276004,-0.7379486781219686,-0.5587468958344576,-0.17920178228751105,-0.5532145969400606,-0.1543701259916109,-0.39884447094844966,-0.357253770397719,0.0869730074564442,-0.4442267778541632,-0.21951706900846446,0.18531935271341088,-0.40483642172187534
2005-11-30,0.11003143831402262,-0.017742067974476555,0.12777350628849918,-0.3616581274702426,-0.5593535953998504,0.1976954679296078,-0.6318452075969905,-0.7028381601886904,0.07099295259169991,-0.6879251454604951,-0.5786204727000018,-0.10930467276049327,-0.5432036132022606,-0.19529996675062666,-0.34790364645163396,-0.36377630713132625,0.05091306228942257,-0.4146893694207488,-0.23233294827567796,0.15837404297217933,-0.3907069912478573
2005-12-01,-0.01312541847647175,-0.015433743225474153,0.0023083247490024023,-0.36370119967250325,-0.5034529109063226,0.13975171123381935,-0.6248313475046814,-0.6872367976518886,0.06240545014720722,-0.6926576984077997,-0.5961646612704322,-0.09649303713736745,-0.5673578305144638,-0.23446395240997794,-0.3328938781044858,-0.3953669782113298,0.015210659049362384,-0.4105776372606922,-0.2653526789375391,0.1310368351070362,-0.39638951404457534
2005-12-02,-0.11719058470505672,-0.06631216396526543,-0.05087842073979129,-0.38168892219236206,-0.468663199845191,0.08697427765282895,-0.6305631146477406,-0.675902061051059,0.04533894640331837,-0.7063553353595573,-0.6131170726687591,-0.09323826269079816,-0.5967491059487209,-0.2725992317298456,-0.32414987421887526,-0.43087850758331925,-0.020476474281252148,-0.4104020333020671,-0.3017458948173459,0.10311536866030187,-0.4048612634776478
2005-12-05,-0.039766587200794845,-0.05303937558303014,0.013272788382235293,-0.3191448881607126,-0.42594368222105433,0.1067987940603417,-0.5808023717226387,-0.656882123185375,0.07607975146273627,-0.6765193348785399,-0.6228712668548793,-0.05364806802366062,-0.5960313407529974,-0.30664471689017736,-0.28938662386282,-0.4436381519964421,-0.05432940849846734,-0.38930874349797473,-0.3198711298889485,0.0758259171409954,-0.3956970470299439
2005-12-06,-0.01542172616389692,-0.03423055087346353,0.01880882470956661,-0.2769133280528191,-0.38336358103012996,0.10645025297731087,-0.541578964521717,-0.6338214914526434,0.09224252693092638,-0.6522016216693842,-0.6273836291340339,-0.02481799253535033,-0.5969777043680491,-0.33720608399311125,-0.25977162037493784,-0.45707658150688424,-0.08654918233914069,-0.3705273991677436,-0.3384499953930966,0.04909843891298947,-0.3875484343060861
2005-12-07,0.12949751470934778,0.04763348191794212,0.08186403279140567,-0.16754551757310843,-0.32170127718526664,0.15415575961215822,-0.45202697430553584,-0.5974625880232219,0.1454356137176861,-0.5866937222821189,-0.6211236434645085,0.03442992118238963,-0.5681189739891099,-0.36151270399269003,-0.2066062699964199,-0.44740554876813476,-0.11541769165346022,-0.33198785711467454,-0.3381505855434863,0.02411463088353942,-0.36226521642702575
2005-12-08,0.1946988957459972,0.12116618883196967,0.07353270691402752,-0.08446297413174086,-0.2539189048842593,0.1694559307525184,-0.3743207129668882,-0.5528342130119552,0.17851350004506705,-0.5264064781162059,-0.606551771872462,0.08014529375625612,-0.5395878406480996,-0.38025745521957527,-0.15933038542852435,-0.4368444494398993,-0.14113183227637535,-0.2957126171635239,-0.33671577460195046,0.0008352498844755585,-0.33755102448642604
2005-12-09,0.10641955543117376,0.11379287213157172,-0.007373316700397953,-0.08271551411807465,-0.2050036503796351,0.12228813626156046,-0.35065549387112505,-0.5123984691837892,0.16174297531266413,-0.5050141528840797,-0.5909305997204032,0.08591644683632349,-0.5346781462052075,-0.39651226479701024,-0.13816588140819724,-0.44310845753203587,-0.16528996229682819,-0.2778184952352077,-0.3485563577597848,-0.021706144157089626,-0.32685021360269517
2005-12-12,0.011532044974666533,0.06266245855311912,-0.05113041357845259,-0.10390940339201293,-0.17611957981174306,0.07221017641973013,-0.345668096569435,-0.4790523946609183,0.13338429809148333,-0.4975465571774613,-0.576563823944566,0.07901726676710463,-0.5380156385686181,-0.41140735677296897,-0.12660828179564915,-0.45510501355641964,-0.1884751663975955,-0.2666298471588241,-0.364908637675434,-0.04384824051311184,-0.32106039716232215
2005-12-13,-0.10693664571274297,-0.02213709357981193,-0.08479955213293104,-0.15599637235152564,-0.17037009196596664,0.014373719614441005,-0.366539351400208,-0.45654978600877627,0.09001043460856828,-0.5104246015471912,-0.5663885589603544,0.05596395741316329,-0.5545611858649906,-0.4264761808879186,-0.12808500497707198,-0.4767969465482764,-0.21154090880964999,-0.26525603773862644,-0.3890843498870282,-0.06612153789207419,-0.322962811994954
2005-12-14,-0.2812467084738639,-0.15169190102683794,-0.12955480744702597,-0.25815536675890804,-0.1954515990496642,-0.06270376770924385,-0.4289708068908258,-0.4510339901851862,0.02206318329436041,-0.5569378508464204,-0.5649346038659031,0.00799675301948266,-0.5941609508792371,-0.4441272093080574,-0.15003374157117977,-0.5159482086388696,-0.23589349279598756,-0.280054715842882,-0.42754028450886317,-0.08943887638347993,-0.33810140812538325
2005-12-15,-0.29241580192129213,-0.22205385147406503,-0.0703619504472271,-0.29463182297243407,-0.2237888058847413,-0.07084301708769278,-0.4530527642479676,-0.4514377449977425,-0.0016150192502251137,-0.5765358994399197,-0.566719418569598,-0.00981648087032172,-0.6168582192250422,-0.4623094208782663,-0.15454879834677593,-0.5427737790511706,-0.2604439156964022,-0.28232986335476845,-0.45630166022493945,-0.11310744308292893,-0.34319421714201054
2005-12-16,-0.28438355003446425,-0.25321870075426467,-0.03116484928019958,-0.31813072464598413,-0.250743639816525,-0.06738708482945915,-0.470745943318958,-0.4552993846619856,-0.01544655865697242,-0.5922039258994385,-0.570640112004958,-0.021563813894480477,-0.6372026872764547,-0.4807192383938651,-0.15648344888258958,-0.5679154027980999,-0.285041634664538,-0.2828737681335619,-0.4838350238043496,-0.13702535151656897,-0.34680967228778065
2005-12-19,-0.11777742327300267,-0.18549806201363367,0.067720638740631,-0.2487440426835228,-0.2501723263499529,0.001428283666430108,-0.4234030538939493,-0.4489201185083783,0.02551706461442904,-0.5579259602763695,-0.5686840886620983,0.01075812838572876,-0.6237047710170991,-0.4957703470910476,-0.12793442392605148,-0.5674508553356379,-0.307634372318226,-0.2598164830174119,-0.49065641495712065,-0.15984025883531425,-0.33081615612180637
2005-12-20,-0.06638439537718455,-0.1259412286954091,0.05955683331822456,-0.21574234553850502,-0.2403351889752535,0.024592843436748474,-0.3966426782419852,-0.4384646304550997,0.04182195221311452,-0.5375118328013997,-0.5638883569912216,0.026376524189821948,-0.6179026238857279,-0.5086263762273298,-0.10927624765839816,-0.5721309289495125,-0.3287940968487289,-0.24333683210078355,-0.5014037460180916,-0.18187661284710632,-0.31952713317098524
2005-12-21,-0.1124048225103369,-0.119173025602873,0.006768203092536104,-0.22982151486815106,-0.23733128208750995,0.007509767219358893,-0.40146975084656233,-0.43106565453339224,0.029595903686829905,-0.5405816298041621,-0.5603027066547509,0.01972107685058877,-0.6269610570346256,-0.5210826584175714,-0.10587839861705417,-0.5875841797542662,-0.3494973034811719,-0.23808687627309433,-0.5207387943846324,-0.20373868907533382,-0.3170001053092986
2005-12-22,-0.22950233328615788,-0.17433767944451545,-0.05516465384164243,-0.2916584849002124,-0.25285334003399634,-0.03880514486621606,-0.442158009479769,-0.4332841255226676,-0.008873883957101425,-0.5718941908290187,-0.5620860119123305,-0.00980817891668817,-0.6550649992914437,-0.5351860627200843,-0.1198789365713594,-0.6173266688676495,-0.3709236527120901,-0.24640301615555943,-0.5516830405247735,-0.22618671174949123,-0.32549632877528223
2005-12-23,-0.2713488526135297,-0.22284326602902257,-0.04850558658450713,-0.32943069340390707,-0.2747325838539708,-0.05469810954993626,-0.47059283911143446,-0.44074586824042095,-0.029846970871013512,-0.5954919204282927,-0.5672253824532478,-0.02826653797504486,-0.6788126494794327,-0.5503046508000157,-0.12850799867941698,-0.6440400124512653,-0.3927729614912241,-0.2512670509600412,-0.5803582685669948,-0.24903648960868502,-0.3313217789583098
2005-12-27,-0.009727426269476425,-0.1162853461492495,0.10655791987977307,-0.20296636199469908,-0.25422794903703605,0.051261587042336965,-0.38380431533527215,-0.4293575576593912,0.04555324232411906,-0.5305456841629592,-0.5615823519470495,0.03103666778409031,-0.6428434312131692,-0.5600455750540319,-0.08279785615913737,-0.6256571659932462,-0.41140369785138586,-0.2142534681418603,-0.5725022135491589,-0.2699052459919414,-0.3025969675572175
2005-12-28,0.07262918980632804,-0.02182807817146072,0.09445726797778876,-0.1349670846772355,-0.22015341636280733,0.08518633168557183,-0.3289835730963553,-0.40928276074678405,0.08029918765042876,-0.4866162898418782,-0.550049111623177,0.06343282178129883,-0.618357917852169,-0.5661837164012041,-0.05217420145096485,-0.6148460318766897,-0.4276790845734102,-0.18716694730327954,-0.5702962041454178,-0.2892853078082947,-0.2810108963371231
2005-12-29,0.15834988537971206,0.06826090360412566,0.0900889817755864,-0.055733909664889225,-0.17317641444911644,0.11744250478422721,-0.26154306564935226,-0.37973482172729767,0.11819175607794541,-0.43068421676834134,-0.53168528164551,0.10100106487716864,-0.5838259191687865,-0.5680407903767392,-0.015785128792047298,-0.595586637413243,-0.4411116888005968,-0.1544749486126462,-0.5608394213776151,-0.30680492803857345,-0.25403449333904166
2005-12-30,0.27882783605395467,0.17354436982904015,0.10528346622491452,0.05153184296898772,-0.10897405518680096,0.1605058981557887,-0.16902935374439743,-0.33759372813071764,0.16856437438632021,-0.35269713248049506,-0.5041486433124308,0.15145151083193575,-0.5320513227397186,-0.5642524253623159,0.032201102622597344,-0.5622441469797028,-0.4508022854549253,-0.11144186152477753,-0.5394421346052933,-0.321813780075136,-0.21762835453015733
2006-01-03,0.12835115519298057,0.15094776251101036,-0.022596607318029788,0.02108522936461732,-0.07181425960068145,0.09289948896529877,-0.16880882284183762,-0.3038367470729416,0.135027924231104,-0.34314774333071085,-0.4793792740844739,0.13623153075376304,-0.5239155920090219,-0.5600064429040744,0.036090850895052484,-0.5606359242910841,-0.459588976561818,-0.10104694772926609,-0.5431826198237939,-0.33609564070408166,-0.20708697911971224
2006-01-04,0.09185416441154182,0.12140096346127609,-0.02954679904973427,0.02507060047020815,-0.04413287100899871,0.06920347147920686,-0.1483647531205019,-0.2727423482824537,0.12437759516195179,-0.3186661060027802,-0.4546541713026749,0.13598806529989466,-0.5054108004011884,-0.5542595331669286,0.0488487327657402,-0.550829585221706,-0.46688822525460905,-0.08394135996709695,-0.5400653526323698,-0.3492549769575196,-0.19081037567485015
2006-01-05,0.05498738249505131,0.0881941729781637,-0.0332067904831124,0.020540284266397535,-0.025654826644599782,0.04619511091099732,-0.13544283534425539,-0.24528244569481403,0.10983961035055864,-0.29990741359192263,-0.430846977808713,0.13093956421679037,-0.49003888065415424,-0.5474994644813733,0.05746058382721908,-0.5428490135249966,-0.47296508831624007,-0.06988392520875653,-0.5381319752011109,-0.3614405897474287,-0.17669138545368218
2006-01-06,-0.0291077473478083,0.029543212815177702,-0.058650960162986,-0.017543444776769945,-0.02333728896807697,0.005793844191307025,-0.14850469579845083,-0.2259268957155414,0.07742219991709057,-0.30156338281010875,-0.41095719396277386,0.10939381115266511,-0.48805292300332326,-0.5412419337994733,0.053189010796150016,-0.5445570610838146,-0.47869244613764605,-0.06586461494616858,-0.5438146147905574,-0.37320665587924345,-0.17060795891131392
2006-01-09,-0.04114476699637315,-0.005800777090597724,-0.035343989905775426,-0.02899530782486437,-0.02495386578430194,-0.004041442040562428,-0.14667560644621247,-0.2100766378616756,0.06340103141546313,-0.2929004521259255,-0.39279461829556644,0.09989416616964092,-0.4793270766447346,-0.5347245804147639,0.05539750377002928,-0.5410082851275497,-0.48367771325683834,-0.05733057187071139,-0.5451073819652787,-0.38429702530414894,-0.1608103566611298
2006-01-10,-0.09763104662070887,-0.051715911855653295,-0.04591513476505558,-0.06619676257692042,-0.036737550582192934,-0.029459211994727487,-0.16510954040556491,-0.20108321837045345,0.03597367796488854,-0.3005316954879884,-0.378600322479016,0.07806862699102757,-0.48156654800289544,-0.5291289980556199,0.047562450052724414,-0.5454823894644303,-0.4886220873534457,-0.056860302110984584,-0.5527391875655958,-0.395164261579081,-0.1575749259865148
2006-01-11,-0.10093399236952294,-0.07632495211258812,-0.02460904025693482,-0.08139291847330021,-0.0494962271225093,-0.031896691350790915,-0.17128873075721707,-0.19512432084780618,0.02383559009058911,-0.2999594899845075,-0.36650173286447624,0.06654224287996874,-0.47871419931125025,-0.5238221771351599,0.04510797782390963,-0.546057925408169,-0.49321695439782354,-0.05284097101034546,-0.5571366727110583,-0.4056140945553376,-0.15152257815572068
2006-01-12,-0.0424446411630246,-0.05938479663780636,0.01694015547478176,-0.0610002867858217,-0.052783101312027125,-0.008217185473794575,-0.1534372094323846,-0.18678689856472186,0.03334968913233727,-0.2813783274612671,-0.3534058243409056,0.0720274968796385,-0.4637551995905511,-0.5174993373936221,0.05374413780307097,-0.5373085665902106,-0.4967442833732145,-0.04056428321699612,-0.5538330687676396,-0.4151766090206474,-0.1386564597469922
2006-01-13,-0.004974234696625501,-0.03217951566721593,0.027205280970590426,-0.04206219364000319,-0.049719984834306,0.007657791194302814,-0.1353092614971949,-0.17649137115121646,0.041182109654021554,-0.2621922228050533,-0.3393729625661591,0.07718073976110584,-0.44784432221913306,-0.5101672305331496,0.062322908314016545,-0.5274328683674891,-0.4991993701727565,-0.028233498194732642,-0.549366440496966,-0.42383401750299055,-0.1255324229939755
2006-01-17,0.1494095602181318,0.05861502227545794,0.09079453794267385,0.04762497117515352,-0.02190714026017471,0.06953211143532823,-0.06531942881033537,-0.15425698268304025,0.08893755387270488,-0.20226788642830762,-0.3182798739295666,0.11601198750125896,-0.40366707426789183,-0.49895668776838564,0.09528961350049381,-0.49572389611208934,-0.49892133224790314,0.0031974361358138026,-0.5268890109879987,-0.43048272676008786,-0.09640628422791081
2006-01-18,0.279561047477344,0.16908803487640095,0.11047301260094305,0.146232781799716,0.026132837471222633,0.12009994432849336,0.017382810439206864,-0.11992902405859082,0.13731183449779769,-0.12989780653256489,-0.28929801740695094,0.15940021087438605,-0.34896927148389345,-0.4831685386858075,0.13419926720191405,-0.4550375669387847,-0.4954106310231737,0.040373064084388954,-0.4965517413205145,-0.4347452438285025,-0.061806497492012
2006-01-19,0.26566878601084376,0.21737841044362236,0.048290375567221405,0.1807953461392593,0.07032212566209024,0.11047322047716905,0.06044141936936143,-0.08385493537300037,0.1442963547423618,-0.08550513565358031,-0.2579452663679708,0.17244013071439052,-0.3109040834712129,-0.4650354381369028,0.1541313546656899,-0.4257705114017405,-0.48983942145345905,0.06406891005171855,-0.47483406770625614,-0.4373316195625511,-0.037502448143705014
2006-01-20,0.7537471731021306,0.4855627917728764,0.26818438132925415,0.4868931338819653,0.18934241372491167,0.29755072015705364,0.2993000414347904,-0.00722394001144222,0.3065239814462326,0.11224374675058968,-0.2009931105035769,0.3132368572541666,-0.16722549403267806,-0.433687022968037,0.26646152893535896,-0.3156760957983451,-0.4759063554010499,0.16023025960270482,-0.38690155771545776,-0.43407806718531927,0.047176509469861516
2006-01-23,0.8017250021695936,0.643643896971235,0.1580811051983586,0.6164942303740553,0.31138578991038124,0.305108440463674,0.4327727414288294,0.08077539627661211,0.35199734515221726,0.23718320866295706,-0.1335813690933409,0.37076457775629795,-0.06615086687883576,-0.3949990065375948,0.32884813965875903,-0.23484418064400536,-0.45662138142048636,0.221777200776481,-0.32114400949412847,-0.42679199894717795,0.10564798945304948
2006-01-24,0.6366163828365927,0.6401301399039139,-0.003513757067321155,0.6219840325071093,0.40012814493801785,0.22185588756909147,0.4829548062065836,0.1612112782626064,0.3217435279439772,0.3012524849528422,-0.0666838530862358,0.367936338039078,-0.0026752838390891043,-0.35370177256933105,0.35102648873024195,-0.18053549564982774,-0.4345345105588337,0.25399901490900595,-0.2758126892253472,-0.4170513983199631,0.1412387090946159
2006-01-25,0.4184348281183006,0.5292824840111072,-0.11084765589280665,0.5615328726048645,0.44624378141425974,0.11528909119060476,0.4816677225468755,0.22530256711946023,0.2563651554274153,0.3253542834395091,-0.006370293620736572,0.3317245770602457,0.034930399280725055,-0.3127931229009041,0.34772352218162916,-0.1447585214376801,-0.4113524314291414,0.2665939099914613,-0.24483030321177246,-0.4059403599258863,0.16111005671411383
2006-01-26,0.19023293375103023,0.3597577088810687,-0.1695247751300385,0.45587449009719094,0.4489954124665258,0.0068790776306651424,0.4392728121308309,0.26809661612173435,0.17117619600909656,0.31537145229958696,0.04312843652085167,0.2722430157787353,0.04909776183436243,-0.27469934556034975,0.3237971073947122,-0.12627501068472036,-0.38854623776958774,0.2622712270848674,-0.22748156101902062,-0.3944268890286691,0.1669453280096485
2006-01-27,-0.02452257209836972,0.1676175683913495,-0.19214014048971922,0.3215705804180491,0.41258831759553244,-0.09101773717748335,0.3651540478221147,0.2875081024618104,0.07764594536030428,0.27705001039985966,0.07911637096377598,0.19793363943608366,0.04247280780359475,-0.24131280310098718,0.28378561090458193,-0.12360472721097082,-0.3673509169248984,0.24374618971392759,-0.22282589985282186,-0.383355857468937,0.16052995761611516
2006-01-30,-0.041643393879422064,0.06298708725596372,-0.10463048113538578,0.26744515552641346,0.3711188427186413,-0.10367368719222786,0.3364267707852058,0.29729183612648946,0.039134934658716314,0.2693831272114746,0.10838817961726807,0.16099494759420654,0.05423057532295594,-0.21020297379320368,0.2644335491161596,-0.10749936698704943,-0.34656279292987047,0.23906342594282104,-0.2073086054175466,-0.37199797023981507,0.16468936482226848
2006-01-31,0.06546997636450236,0.06422853181023304,0.0012414445542693192,0.2856436874831676,0.3466973697942203,-0.06105368231105268,0.3547580436572737,0.3087850776326463,0.045972966024627415,0.2960045925233832,0.13725224314128578,0.1587523493820974,0.08814371426008272,-0.17879805926127879,0.2669417735213615,-0.07467683135947034,-0.3248119160042385,0.25013508464476814,-0.17806409606162354,-0.3594861073896092,0.18142201132798563
2006-02-01,-0.00635323454515202,0.02893764863254051,-0.03529088317769253,0.2256168855241647,0.31210294571706154,-0.08648606019289684,0.3180117860867018,0.31063041932345736,0.007381366763244412,0.2796204800080897,0.15915504881310177,0.12046543119498793,0.0929644905403002,-0.15019147507163888,0.24315596561193908,-0.06349561874610465,-0.3039066122235878,0.24041099347748313,-0.16605236479201402,-0.34700651109299013,0.18095414630097612
2006-02-02,0.1336798600936433,0.0813087543630919,0.0523711057305514,0.2752127409473655,0.3015628872114341,-0.02635014626406862,0.3549996174810044,0.31950425895496676,0.035495358526037635,0.31815906881268674,0.18361720573611484,0.1345418630765719,0.1337214008843315,-0.12030590918153675,0.2540273100658682,-0.02531208186500855,-0.28161904979490143,0.2563069679298929,-0.1320358610835921,-0.3331374368988354,0.2011015758152433
2006-02-03,0.13620145589490207,0.10875510512899698,0.027446350765905084,0.2727059123671225,0.2933180372559165,-0.020612124888793992,0.35839468599669466,0.3272823443633123,0.031112341633382334,0.3314304133546777,0.20635769921589375,0.12507271413878396,0.15798781446999932,-0.09101183300769085,0.24899964747769016,0.00092695742944926,-0.2590153692169534,0.25994232664640265,-0.10730206299656864,-0.3185674127761085,0.21126534977953987
2006-02-06,0.1425156901491249,0.12563539763906095,0.016880292510063954,0.2731281974057236,0.2875495115844328,-0.014421314178709232,0.3633521303317302,0.3344963015569959,0.028855828774734305,0.3452909708119112,0.22773204869220412,0.11755892211970706,0.18237464285161842,-0.06223430923302672,0.24460895208464514,0.0274326636447082,-0.23609952658802047,0.26353219023272867,-0.08210628698098255,-0.3033118562731972,0.22120556929221463
2006-02-07,0.24414530552619418,0.18489035158262757,0.05925495394356661,0.327787373750958,0.2990460436320114,0.028741330118946584,0.4069700619880958,0.34899105364321586,0.057979008344879956,0.38873497026920845,0.25250172893482015,0.1362332413343883,0.226658614022476,-0.03182452783771064,0.2584831418601866,0.06919210613889248,-0.21167619596986742,0.2808683021087599,-0.04426397106266933,-0.2865990894854212,0.24233511842275185
2006-02-08,0.1213958506887245,0.15314310113567603,-0.031747250446951536,0.2730384486632378,0.2916153022123618,-0.01857685354912403,0.37587902081674684,0.35436864707792204,0.021510373738824806,0.3752079950153444,0.2713796160241316,0.10382837899121283,0.23305744489790392,-0.00394221491817227,0.23699965981607618,0.08283371627565828,-0.18811540299022536,0.2709491192658836,-0.028837096905412807,-0.2699692835125174,0.24113218660710461
2006-02-09,0.11076443668224556,0.1319537689089608,-0.021189332226715235,0.26066786785383655,0.282773178109926,-0.022105310256089472,0.37037032146203686,0.357568981954745,0.012801339507291842,0.3794897093795324,0.28801193807880865,0.09147777130072376,0.2502752537288906,0.022817518623623818,0.22745773510526676,0.10442903076930499,-0.16471184828946295,0.26914087905876793,-0.006908859453847782,-0.25299764325066776,0.24608878379681998
2006-02-10,0.04680020302455823,0.08937698596675951,-0.04257678294220128,0.21790134611267398,0.264238368967854,-0.04633702285518004,0.34189062457202724,0.3544333104782015,-0.012542685906174245,0.3650546039681224,0.2998646559079338,0.06518994806018857,0.2541963018374407,0.04717318001455191,0.2070231218228888,0.11594643632321322,-0.14225918552044886,0.2582056218436621,0.006970005249691269,-0.2362255368958059,0.24319554214549716
2006-02-13,0.10835345380903227,0.0988652198878959,0.009488233921136374,0.2362874764023708,0.2562523996634302,-0.01996492326105942,0.35397192013458323,0.35434103240947784,-0.00036911227489461185,0.38044332401536707,0.3122613740783082,0.0681819499370589,0.2771869674940266,0.0713851576439703,0.2058018098500563,0.14163255834041344,-0.11954784601157988,0.2611804043519933,0.032369639066285316,-0.21889681586599355,0.25126645493227884
2006-02-14,-0.09076933841308943,0.004047940737403236,-0.09481727915049266,0.120942351836824,0.21759238599868558,-0.09665003416186158,0.27165413642521763,0.3378036532126258,-0.06614951678740816,0.32248002243396634,0.3138334738253325,0.008646548608633842,0.2502128403867765,0.09020912424847621,0.16000371613830028,0.1295891759811667,-0.09961688425216014,0.22920606023332685,0.027286728147892347,-0.2030140065747751,0.23030073472266746
2006-02-15,-0.1670866476833215,-0.08151935347295912,-0.08556729421036237,0.044878056740600414,0.1682454347820898,-0.1233673780414894,0.20885073096507867,0.31201306876311635,-0.10316233779803768,0.27579507480191445,0.30798141243711435,-0.0321863376351999,0.22811361098314187,0.10472538601001996,0.12338822497312191,0.12029663240299193,-0.08202380291974798,0.2023204353227399,0.02409460212546577,-0.18836183827153377,0.21245644039699954
2006-02-16,-0.3563521997944399,-0.2189357766336995,-0.13741642316074038,-0.10104002394202993,0.09130673228948417,-0.1923467562315141,0.09105482215582228,0.26782141944165755,-0.17676659728583527,0.1835523673966719,0.28883848243089244,-0.10528611503422053,0.17278161123393687,0.11188919919148489,0.06089241204245198,0.0850196049923646,-0.06866033028677897,0.1536799352791436,-0.000523704848337303,-0.1762432490184243,0.175719544170087
2006-02-17,-0.3126913514951202,-0.2658135640644098,-0.04687778743071036,-0.1405378793807177,0.025065414669426495,-0.1656032940501442,0.04000617547463925,0.22225837064825388,-0.18225219517361463,0.13839229525005337,0.2656929151723018,-0.12730061992224845,0.1456755556123479,0.11544565776210206,0.03022989785024585,0.06965856542967686,-0.0575948186294625,0.12725338405913936,-0.009600102361103424,-0.1654920782663391,0.15589197590523568
2006-02-21,-0.18671891248578376,-0.2262662382750968,0.039547325789313026,-0.11993056554161363,-0.016362008248013538,-0.1035685572936001,0.03146368766730134,0.18409943405206336,-0.15263574638476202,0.12469095461014312,0.24400030585504662,-0.1193093512449035,0.1381448938547063,0.11783505103500777,0.020309842819698526,0.06833400530473277,-0.047520512714726876,0.11585451801945965,-0.007605610317458655,-0.15530585452770165,0.147700244210243
2006-02-22,-0.2173145753566761,-0.22179040681588644,0.00447583145921035,-0.16161114443874425,-0.057861761445365166,-0.10374938299337907,-0.017866886181360897,0.1437061700053785,-0.1615730561867394,0.07954971703220082,0.2187002152669165,-0.13915049823471567,0.10866109697657755,0.11686937166043616,-0.00820827468385861,0.050028598809291225,-0.039716583792805425,0.08974518260209666,-0.019551293838421913,-0.14654749577355458,0.12699620193513267
2006-02-23,-0.21661537328253821,-0.21920289004921234,0.002587516766674125,-0.18754808504736786,-0.09491499676022308,-0.09263308828714478,-0.057110323994319145,0.10354287120543897,-0.16065319519975813,0.040791157015226176,0.19132959092050258,-0.1505384339052764,0.08180890758538162,0.11317879649464095,-0.03136988890925933,0.03291694156908065,-0.03390590176385454,0.06682284333293519,-0.030894874456173227,-0.13908603633372352,0.10819116187755029
2006-02-24,-0.28095049590677057,-0.25007669297799145,-0.030873802928779115,-0.24640451875967706,-0.13819771733149563,-0.10820680142818143,-0.11991231781233935,0.0588518334018833,-0.17876415121422265,-0.01723175873375915,0.15924322943523156,-0.1764749881689907,0.0404618545730866,0.10552438155552997,-0.06506252698244337,0.004110435102790078,-0.03086459481452297,0.03497502991731305,-0.052087439741887565,-0.13347322365037925,0.08138578390849169
2006-02-27,-0.2633552922056772,-0.2567159925918343,-0.006639299613842908,-0.2665668671596979,-0.17487461728241058,-0.09169224987728733,-0.15737925748288184,0.015605615224930265,-0.1729848727078121,-0.057399660119855866,0.12591355411906427,-0.18331321423892014,0.009230206125520724,0.09538815256289741,-0.08615794643737669,-0.018019672647307416,-0.029837001041145724,0.011817328393838308,-0.06834339967865866,-0.12927129952317148,0.06092789984451283
2006-02-28,-0.08384117105269695,-0.17027858182226563,0.08643741076956868,-0.19059103723478188,-0.1793650229830881,-0.011226014251693783,-0.1251111417548696,-0.012537736171029705,-0.11257340558383988,-0.04392912264670379,0.09978391153971533,-0.14371303418641912,0.013251606537975746,0.08674220034974776,-0.07349059381177202,-0.014157416563591596,-0.028582634282941395,0.014425217719349799,-0.06383927440959525,-0.12504987854810204,0.06121060413850679
2006-03-01,-0.1509671373620236,-0.16062285959214462,0.009655722230121011,-0.22224749607859628,-0.1916171581532333,-0.030630337925362988,-0.1622217655393534,-0.04247454204469445,-0.11974722349465897,-0.082089770761133,0.07180334503189251,-0.1538931157930255,-0.01703964963069815,0.0758177950886482,-0.09285744471934634,-0.03623609562144914,-0.029194911190022016,-0.007041184431427122,-0.0804240373472318,-0.12217079201901364,0.041746754671781836
