Date,Min_Low_3,Min_Low_6,Min_Low_9,Min_Low_12,Min_Low_18,Min_Low_24,Min_Low_30,Min_Low_36,Min_Low_42,Min_Low_48,Min_Low_54,Min_Low_60
2020-09-18,24.84000015258789,24.84000015258789,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-21,25.280000686645508,24.84000015258789,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-22,25.280000686645508,24.84000015258789,24.84000015258789,24.84000015258789,21.440000534057617,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-23,25.190000534057617,24.84000015258789,24.84000015258789,24.84000015258789,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-24,25.190000534057617,25.190000534057617,24.84000015258789,24.84000015258789,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-25,25.190000534057617,25.190000534057617,24.84000015258789,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-28,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-29,24.899999618530277,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-09-30,24.899999618530277,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,21.440000534057617,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-01,25.059999465942383,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-02,25.059999465942383,24.899999618530277,24.899999618530277,24.899999618530277,24.84000015258789,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-05,25.32999992370605,24.899999618530277,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-06,26.01000022888184,25.059999465942383,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-07,26.01000022888184,25.059999465942383,24.899999618530277,24.899999618530277,24.84000015258789,24.84000015258789,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-08,24.8799991607666,24.8799991607666,24.8799991607666,24.8799991607666,24.84000015258789,24.84000015258789,21.440000534057617,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-09,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-12,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-13,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-14,24.13999938964844,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-15,25.15999984741211,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-16,25.530000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.440000534057617,20.920000076293945,20.280000686645508,20.280000686645508,20.280000686645508
2020-10-19,26.190000534057617,24.13999938964844,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508
2020-10-20,26.190000534057617,25.15999984741211,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508
2020-10-21,27.040000915527344,25.530000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508
2020-10-22,27.68000030517578,26.190000534057617,24.13999938964844,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508
2020-10-23,27.26000022888184,26.190000534057617,25.15999984741211,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508,20.280000686645508
2020-10-26,27.26000022888184,27.040000915527344,25.530000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.440000534057617,20.920000076293945,20.280000686645508,20.280000686645508
2020-10-27,27.26000022888184,27.26000022888184,26.190000534057617,24.13999938964844,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508
2020-10-28,29.21999931335449,27.26000022888184,26.190000534057617,25.15999984741211,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945,20.280000686645508
2020-10-29,31.850000381469727,27.26000022888184,27.040000915527344,25.530000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508
2020-10-30,34.68000030517578,27.26000022888184,27.26000022888184,26.190000534057617,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508
2020-11-02,35.630001068115234,29.21999931335449,27.26000022888184,26.190000534057617,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945,20.280000686645508
2020-11-03,34.189998626708984,31.850000381469727,27.26000022888184,27.040000915527344,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.440000534057617,20.920000076293945,20.280000686645508
2020-11-04,28.030000686645508,28.030000686645508,27.26000022888184,27.26000022888184,24.13999938964844,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945
2020-11-05,26.040000915527344,26.040000915527344,26.040000915527344,26.040000915527344,25.15999984741211,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,21.770000457763672,20.920000076293945,20.920000076293945
2020-11-06,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.559999465942383,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,24.030000686645508,20.920000076293945,20.920000076293945
2020-11-09,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,20.920000076293945,20.920000076293945
2020-11-10,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,20.920000076293945,20.920000076293945
2020-11-11,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,21.440000534057617,20.920000076293945
2020-11-12,22.56999969482422,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,21.770000457763672,20.920000076293945
2020-11-13,22.56999969482422,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,21.770000457763672,20.920000076293945
2020-11-16,22.43000030517578,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,22.40999984741211,20.920000076293945
2020-11-17,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,22.34000015258789,20.920000076293945
2020-11-18,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,20.920000076293945
2020-11-19,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.440000534057617
2020-11-20,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211
2020-11-23,22.1299991607666,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211,21.65999984741211
2020-11-24,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547
2020-11-25,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547,20.799999237060547
2020-11-27,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-11-30,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-01,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-02,20.0,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-03,20.0,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-04,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-07,19.96999931335449,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-08,19.96999931335449,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-09,20.100000381469727,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-10,20.100000381469727,19.96999931335449,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-11,20.100000381469727,19.96999931335449,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-14,21.530000686645508,20.100000381469727,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-15,21.950000762939453,20.100000381469727,19.96999931335449,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-16,21.950000762939453,20.100000381469727,19.96999931335449,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-17,21.520000457763672,21.520000457763672,20.100000381469727,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-18,21.520000457763672,21.520000457763672,20.100000381469727,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-21,21.520000457763672,21.520000457763672,20.100000381469727,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-22,21.56999969482422,21.520000457763672,21.520000457763672,20.100000381469727,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
2020-12-23,22.1299991607666,21.520000457763672,21.520000457763672,20.100000381469727,19.96999931335449,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184,19.51000022888184
