Date,High_Low_Mean_3,High_Low_Mean_6,High_Low_Mean_9,High_Low_Mean_12,High_Low_Mean_18,High_Low_Mean_24,High_Low_Mean_30,High_Low_Mean_36,High_Low_Mean_42,High_Low_Mean_48,High_Low_Mean_54,High_Low_Mean_60
2006-08-17,12.914999961853027,13.919999599456787,13.919999599456787,13.919999599456787,14.12999963760376,15.844999790191649,15.844999790191649,15.844999790191649,15.844999790191649,17.959999561309814,17.959999561309814,17.959999561309814
2006-08-18,12.259999752044678,13.210000038146974,13.649999618530273,13.649999618530273,13.859999656677246,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833,17.6899995803833,17.6899995803833
2006-08-21,12.144999980926514,13.0,13.649999618530273,13.649999618530273,13.859999656677246,14.595000267028809,15.574999809265137,15.574999809265137,15.574999809265137,17.52999973297119,17.6899995803833,17.6899995803833
2006-08-22,12.09499979019165,12.644999980926514,13.649999618530273,13.649999618530273,13.859999656677246,14.5649995803833,15.574999809265137,15.574999809265137,15.574999809265137,16.35499954223633,17.6899995803833,17.6899995803833
2006-08-23,12.329999923706055,12.259999752044678,13.210000038146974,13.649999618530273,13.859999656677246,14.5649995803833,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833,17.6899995803833
2006-08-24,12.329999923706055,12.149999618530273,13.0,13.649999618530273,13.859999656677246,14.324999809265137,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833,17.6899995803833
2006-08-25,12.404999732971191,12.149999618530273,12.644999980926514,13.649999618530273,13.649999618530273,13.859999656677246,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833,17.6899995803833
2006-08-28,12.494999885559082,12.425000190734862,12.259999752044678,13.210000038146974,13.649999618530273,13.859999656677246,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833,17.6899995803833
2006-08-29,12.494999885559082,12.425000190734862,12.244999885559082,13.0,13.649999618530273,13.859999656677246,14.595000267028809,15.574999809265137,15.574999809265137,15.574999809265137,17.52999973297119,17.6899995803833
2006-08-30,12.494999885559082,12.494999885559082,12.244999885559082,12.644999980926514,13.649999618530273,13.859999656677246,14.5649995803833,15.574999809265137,15.574999809265137,15.574999809265137,16.35499954223633,17.6899995803833
2006-08-31,12.449999809265138,12.494999885559082,12.425000190734862,12.259999752044678,13.649999618530273,13.859999656677246,14.5649995803833,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833
2006-09-01,12.130000114440918,12.414999961853027,12.414999961853027,12.244999885559082,13.649999618530273,13.859999656677246,14.324999809265137,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833
2006-09-05,12.384999752044678,12.414999961853027,12.414999961853027,12.244999885559082,13.649999618530273,13.649999618530273,13.859999656677246,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833
2006-09-06,12.894999980926514,12.894999980926514,12.894999980926514,12.894999980926514,13.210000038146974,13.649999618530273,13.859999656677246,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137,17.6899995803833
2006-09-07,13.460000038146973,13.199999809265137,13.199999809265137,13.199999809265137,13.029999732971191,13.649999618530273,13.859999656677246,14.595000267028809,15.574999809265137,15.574999809265137,15.574999809265137,17.52999973297119
2006-09-08,13.769999980926514,13.199999809265137,13.199999809265137,13.199999809265137,13.029999732971191,13.649999618530273,13.859999656677246,14.5649995803833,15.574999809265137,15.574999809265137,15.574999809265137,16.35499954223633
2006-09-11,13.619999885559082,13.199999809265137,13.199999809265137,13.199999809265137,13.029999732971191,13.649999618530273,13.859999656677246,14.5649995803833,15.574999809265137,15.574999809265137,15.574999809265137,15.574999809265137
2006-09-12,12.75,13.019999980926514,13.019999980926514,13.019999980926514,13.019999980926514,13.639999866485596,13.849999904632568,14.315000057220459,15.565000057220457,15.565000057220457,15.565000057220457,15.565000057220457
2006-09-13,12.46999979019165,12.739999771118164,12.739999771118164,12.739999771118164,12.739999771118164,13.359999656677246,13.359999656677246,13.569999694824219,15.284999847412108,15.284999847412108,15.284999847412108,15.284999847412108
2006-09-14,11.940000057220459,12.614999771118164,12.614999771118164,12.614999771118164,12.614999771118164,12.795000076293945,13.234999656677246,13.444999694824219,15.159999847412108,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-15,11.639999866485596,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.180000305175781,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-18,11.639999866485596,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-19,12.044999599456787,11.940000057220459,12.614999771118164,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-20,12.014999866485596,11.714999675750732,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,13.90999984741211,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-21,11.984999656677246,11.714999675750732,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.234999656677246,13.444999694824219,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-22,12.279999732971191,12.279999732971191,12.009999752044678,12.614999771118164,12.614999771118164,12.614999771118164,12.795000076293945,13.234999656677246,13.444999694824219,15.159999847412108,15.159999847412108,15.159999847412108
2006-09-25,12.34499979019165,12.34499979019165,12.074999809265137,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.180000305175781,15.159999847412108,15.159999847412108
2006-09-26,12.460000038146973,12.34499979019165,12.074999809265137,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273,15.159999847412108,15.159999847412108
2006-09-27,12.414999961853027,12.34499979019165,12.34499979019165,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273,15.159999847412108,15.159999847412108
2006-09-28,11.824999809265137,12.34499979019165,12.34499979019165,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,13.90999984741211,15.159999847412108,15.159999847412108
2006-09-29,11.760000228881836,12.414999961853027,12.34499979019165,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.234999656677246,13.444999694824219,15.159999847412108,15.159999847412108
2006-10-02,12.15500020980835,12.414999961853027,12.34499979019165,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,12.795000076293945,13.234999656677246,13.444999694824219,15.159999847412108,15.159999847412108
2006-10-03,12.315000057220459,12.164999961853027,12.34499979019165,12.34499979019165,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.180000305175781,15.159999847412108
2006-10-04,12.264999866485596,12.164999961853027,12.414999961853027,12.34499979019165,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273,15.159999847412108
2006-10-05,12.264999866485596,12.25,12.414999961853027,12.34499979019165,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273,15.159999847412108
2006-10-06,12.095000267028809,12.230000019073486,12.164999961853027,12.34499979019165,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,13.90999984741211,15.159999847412108
2006-10-09,11.860000133514404,12.230000019073486,12.164999961853027,12.414999961853027,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.234999656677246,13.444999694824219,15.159999847412108
2006-10-10,11.820000171661377,12.190000057220459,12.190000057220459,12.414999961853027,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,12.795000076293945,13.234999656677246,13.444999694824219,15.159999847412108
2006-10-11,11.700000286102295,11.975000381469727,12.110000133514404,12.110000133514404,12.34499979019165,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.180000305175781
2006-10-12,11.559999942779541,11.630000114440918,12.0,12.0,12.25,12.34499979019165,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273
2006-10-13,11.389999866485596,11.460000038146973,11.829999923706055,11.829999923706055,12.079999923706055,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,14.149999618530273
2006-10-16,11.130000114440918,11.420000076293945,11.695000171661377,11.829999923706055,12.079999923706055,12.074999809265137,12.614999771118164,12.614999771118164,12.614999771118164,13.234999656677246,13.444999694824219,13.90999984741211
